gene,chromosome,mean_expr,std_expr,corr_cis,pval_cis,corr_trans,pval_trans,cis_minus_trans,cnv_source,corr_with_cnv,pval,pval_adj,dosage_sensitive,dosage_compensated,strong_cis_effect
JOSD1,chr22,0.15249714,0.39612004,0.07194408289834453,9.060408643733495e-09,-0.011648420967731624,0.35268694517419674,0.08359250386607615,chromosome-specific,0.07194408289834453,9.060408643733495e-09,5.6685036921708754e-08,False,False,False
P3H3,chr12,0.004429647,0.0722943,0.07194402935016814,9.060638393266132e-09,0.06319843998441611,4.481552767080562e-07,0.008745589365752024,chromosome-specific,0.07194402935016814,9.060638393266132e-09,5.6685036921708754e-08,False,False,False
P4HA1,chr10,0.15838535,0.3483094,0.07190633582723699,9.223775909654058e-09,-0.2556269988583517,1.4940576626489945e-95,0.3275333346855887,chromosome-specific,0.07190633582723699,9.223775909654058e-09,5.768369751718586e-08,False,False,False
KLHL28,chr14,0.058685523,0.26545897,0.07184914879134342,9.476745379775902e-09,0.025116534493915994,0.04504694461587969,0.04673261429742743,chromosome-specific,0.07184914879134342,9.476745379775902e-09,5.9220650310500744e-08,False,False,False
ABCF1,chr6,0.2657076,0.5019002,0.07181862987375319,9.614493384503437e-09,-0.025926196263248748,0.0385605834811428,0.09774482613700194,chromosome-specific,0.07181862987375319,9.614493384503437e-09,6.00586084280935e-08,False,False,False
HOXA4,chr7,0.0027283137,0.055757426,0.071817270903647,9.620672171096086e-09,0.02231929516183185,0.07492121654708996,0.049497975741815144,chromosome-specific,0.071817270903647,9.620672171096086e-09,6.007437201062469e-08,False,False,False
MT3,chr16,0.00045232518,0.021908404,0.07180728880831934,9.66617587245848e-09,0.012549055071828016,0.31670388938070637,0.05925823373649132,chromosome-specific,0.07180728880831934,9.66617587245848e-09,6.033558695930693e-08,False,False,False
ZNFX1,chr20,0.11021382,0.31154317,0.07176856643481569,9.844680620996807e-09,-0.14788968925784665,1.8090184948826501e-32,0.21965825569266234,chromosome-specific,0.07176856643481569,9.844680620996807e-09,6.140315977460438e-08,False,False,False
TBRG1,chr11,0.19246271,0.4134598,0.0717614283578408,9.877934025333461e-09,-0.1323968027680677,2.680554248807947e-26,0.2041582311259085,chromosome-specific,0.0717614283578408,9.877934025333461e-09,6.156383985830695e-08,False,False,False
CD40,chr20,0.17052372,0.37483385,0.07175883627551743,9.890036479668234e-09,-0.3393940525689859,1.9724425373398463e-171,0.41115288884450335,chromosome-specific,0.07175883627551743,9.890036479668234e-09,6.161590202552973e-08,False,False,False
HSPA4L,chr4,0.006066733,0.071329035,0.07175043500981083,9.929361177832044e-09,0.01221067042710461,0.32993070183434114,0.059539764582706226,chromosome-specific,0.07175043500981083,9.929361177832044e-09,6.183745773310711e-08,False,False,False
TOLLIP,chr11,0.15498503,0.36011085,0.07174123059858539,9.972619676227392e-09,-0.16230645647182834,7.6364025854219e-39,0.23404768707041373,chromosome-specific,0.07174123059858539,9.972619676227392e-09,6.208333499196863e-08,False,False,False
ACSL1,chr4,0.19956641,0.40599597,0.07169774471792609,1.0179481583216017e-08,-0.28071096193510114,1.2346054320548642e-115,0.35240870665302726,chromosome-specific,0.07169774471792609,1.0179481583216017e-08,6.332315663139865e-08,False,False,False
CEP350,chr1,0.18438736,0.42012754,0.07169069667248237,1.0213399378669163e-08,-0.07641939532213016,1.0217090536673361e-09,0.14811009199461253,chromosome-specific,0.07169069667248237,1.0213399378669163e-08,6.351010926539072e-08,False,False,False
RELA,chr11,0.13494577,0.36326128,0.07165531018604115,1.0385358862617908e-08,-0.02397907799675792,0.055693811031126625,0.09563438818279907,chromosome-specific,0.07165531018604115,1.0385358862617908e-08,6.45549821887766e-08,False,False,False
CCSER2,chr10,0.274508,0.5507959,0.07164338731416356,1.044392879477237e-08,0.12727410615362508,2.0674440009410396e-24,-0.055630718839461524,chromosome-specific,0.07164338731416356,1.044392879477237e-08,6.489450651874628e-08,False,False,False
PRCP,chr11,0.22361468,0.45947474,0.07163805357109383,1.0470234071557422e-08,-0.22965862852026014,5.428091011611581e-77,0.30129668209135396,chromosome-specific,0.07163805357109383,1.0470234071557422e-08,6.503336997960931e-08,False,False,False
TJP2,chr9,0.04459232,0.20191653,0.0716295969101429,1.051207315070538e-08,-0.032544035372370064,0.009399157498301322,0.10417363228251296,chromosome-specific,0.0716295969101429,1.051207315070538e-08,6.526857658928709e-08,False,False,False
SF1,chr11,0.62650067,0.7302399,0.07160361018556485,1.0641660848388342e-08,0.06036564544617125,1.4311701497409166e-06,0.011237964739393605,chromosome-specific,0.07160361018556485,1.0641660848388342e-08,6.604822358129244e-08,False,False,False
ADAMTS9,chr3,0.008906459,0.11365216,0.07155303087635484,1.0898349518602506e-08,0.050952054960050945,4.7458033530991974e-05,0.020600975916303894,chromosome-specific,0.07155303087635484,1.0898349518602506e-08,6.761584535229603e-08,False,False,False
TESC,chr12,0.12812981,0.42237714,0.07151905964979138,1.1074119140420553e-08,0.14622598726815844,8.987867622649004e-32,-0.07470692761836706,chromosome-specific,0.07151905964979138,1.1074119140420553e-08,6.86545258667717e-08,False,False,False
STXBP1,chr9,0.027759887,0.15381804,0.0715180785228317,1.1079236267599253e-08,0.07917991433139307,2.4959742613648785e-10,-0.007661835808561376,chromosome-specific,0.0715180785228317,1.1079236267599253e-08,6.866034994645314e-08,False,False,False
CALCOCO1,chr12,0.11383775,0.33009127,0.07150689010776433,1.1137752844697762e-08,-0.0454035697606692,0.0002896876913022578,0.11691045986843353,chromosome-specific,0.07150689010776433,1.1137752844697762e-08,6.899697248496334e-08,False,False,False
XRCC5,chr2,0.50174725,0.64701974,0.07147211600382057,1.1321548447284293e-08,-0.04323381637588126,0.000558546804076902,0.11470593237970184,chromosome-specific,0.07147211600382057,1.1321548447284293e-08,7.01091366733675e-08,False,False,False
TRPM6,chr9,0.0002420713,0.013200334,0.07144163817099902,1.1485056928581603e-08,0.011146264577772439,0.3738299813685142,0.060295373593226585,chromosome-specific,0.07144163817099902,1.1485056928581603e-08,7.109488158992039e-08,False,False,False
WDR33,chr2,0.27842683,0.52081895,0.07140543398846703,1.1682268909744275e-08,0.02990368581466895,0.017015538261368014,0.041501748173798085,chromosome-specific,0.07140543398846703,1.1682268909744275e-08,7.228843732366234e-08,False,False,False
NDFIP2,chr13,0.07564423,0.3060828,0.07137438590975886,1.1854011650075989e-08,0.12135538837628332,2.5228929320112255e-22,-0.049981002466524455,chromosome-specific,0.07137438590975886,1.1854011650075989e-08,7.332355343206582e-08,False,False,False
DNAJC5B,chr8,0.07974875,0.264582,0.07130680932659425,1.2236333687209584e-08,-0.2602864401077868,4.042458284989915e-99,0.33159324943438107,chromosome-specific,0.07130680932659425,1.2236333687209584e-08,7.56314946029671e-08,False,False,False
APCDD1L,chr20,7.557957e-05,0.006030757,0.07126069877274652,1.2504056533537736e-08,0.020302396715943496,0.10523763111524498,0.05095830205680302,chromosome-specific,0.07126069877274652,1.2504056533537736e-08,7.725720643935815e-08,False,False,False
NDUFA13,chr19,0.5937561,0.66444856,0.0712418405957154,1.2615180963501452e-08,-0.16407142493120702,1.1485638014215181e-39,0.23531326552692242,chromosome-specific,0.0712418405957154,1.2615180963501452e-08,7.791450549986711e-08,False,False,False
NDUFA3,chr19,0.79447883,0.73527974,0.07123328293874165,1.2665924024818714e-08,-0.219609973476542,2.12087394495141e-70,0.29084325641528364,chromosome-specific,0.07123328293874165,1.2665924024818714e-08,7.819852041618917e-08,False,False,False
SH3RF1,chr4,0.022850899,0.1419151,0.07121908998293792,1.2750519285489844e-08,0.030823269693407408,0.013901804417590927,0.04039582028953052,chromosome-specific,0.07121908998293792,1.2750519285489844e-08,7.869124463275464e-08,False,False,False
ATF7IP2,chr16,0.14591934,0.40530708,0.07119899827999829,1.2871212283263578e-08,-0.0015257200948916082,0.903114238811921,0.07272471837488989,chromosome-specific,0.07119899827999829,1.2871212283263578e-08,7.937650051611141e-08,False,False,False
DNTTIP1,chr20,0.10612736,0.29723525,0.0711771542842032,1.3003690598875164e-08,-0.13665699093285028,6.324124897142284e-28,0.20783414521705346,chromosome-specific,0.0711771542842032,1.3003690598875164e-08,8.016341147506126e-08,False,False,False
DRAM1,chr12,0.2543822,0.4908678,0.07114160359454003,1.3222133279206958e-08,-0.1564602665035735,3.48277029094657e-36,0.22760187009811353,chromosome-specific,0.07114160359454003,1.3222133279206958e-08,8.147947523200839e-08,False,False,False
CHID1,chr11,0.21215056,0.41031393,0.0711308669261351,1.3288803056740682e-08,-0.21820342831974637,1.6726169678601348e-69,0.2893342952458815,chromosome-specific,0.0711308669261351,1.3288803056740682e-08,8.185962452681151e-08,False,False,False
PRPF19,chr11,0.10914129,0.31936237,0.07112755771838213,1.3309417464044951e-08,-0.046335450294496545,0.0002166058173374672,0.11746300801287868,chromosome-specific,0.07112755771838213,1.3309417464044951e-08,8.195589210250234e-08,False,False,False
ENDOG,chr9,0.040712345,0.19101287,0.07112172396121556,1.3345833989033465e-08,-0.05207693794493197,3.214227873293777e-05,0.12319866190614753,chromosome-specific,0.07112172396121556,1.3345833989033465e-08,8.214935640815169e-08,False,False,False
CDC42SE1,chr1,0.32793456,0.56892496,0.0710982161752598,1.3493561735287604e-08,-0.011608983785545438,0.35431953223318646,0.08270719996080524,chromosome-specific,0.0710982161752598,1.3493561735287604e-08,8.302758783955513e-08,False,False,False
IGLV2-8,chr22,0.000456274,0.023163378,0.07109099866980587,1.3539235835125917e-08,0.010046473106988646,0.42280238602432507,0.06104452556281722,chromosome-specific,0.07109099866980587,1.3539235835125917e-08,8.327744796043953e-08,False,False,False
FIS1,chr7,0.7281153,0.7112754,0.07105522399876288,1.3767852377785918e-08,-0.18970296752019436,1.1366806541483679e-52,0.26075819151895724,chromosome-specific,0.07105522399876288,1.3767852377785918e-08,8.462028939001927e-08,False,False,False
CFAP77,chr9,0.0017722838,0.049755607,0.07101809310583951,1.4009099897962719e-08,0.02416313460147073,0.053840818376107956,0.04685495850436878,chromosome-specific,0.07101809310583951,1.4009099897962719e-08,8.603869836435624e-08,False,False,False
ORMDL2,chr12,0.30889788,0.5124723,0.07100397923369338,1.4101873523629153e-08,-0.20549877455037732,1.0977594908616245e-61,0.2765027537840707,chromosome-specific,0.07100397923369338,1.4101873523629153e-08,8.657612676908671e-08,False,False,False
PLPP5,chr8,0.14882654,0.3687957,0.07098638153131426,1.4218383215797964e-08,-0.03797784819115354,0.0024364738118691216,0.1089642297224678,chromosome-specific,0.07098638153131426,1.4218383215797964e-08,8.722625164301588e-08,False,False,False
TP53INP2,chr20,0.063985564,0.2453198,0.07094819525768126,1.4474428696223764e-08,-0.050785266807576314,5.024761469797129e-05,0.12173346206525756,chromosome-specific,0.07094819525768126,1.4474428696223764e-08,8.876389388896924e-08,False,False,False
CDC20,chr1,0.010281969,0.11749717,0.07090464122935897,1.477193376243428e-08,-0.02998321340358562,0.016723947529396925,0.10088785463294458,chromosome-specific,0.07090464122935897,1.477193376243428e-08,9.052576031118265e-08,False,False,False
TRMT1L,chr1,0.045670554,0.19430436,0.07089805180584555,1.4817458300632725e-08,-0.10799416644478971,5.548067961364217e-18,0.17889221825063525,chromosome-specific,0.07089805180584555,1.4817458300632725e-08,9.076590651170288e-08,False,False,False
LRFN4,chr11,0.021150129,0.12579438,0.07086948690901165,1.5016385868292717e-08,-0.12173844694531576,1.8616729894779045e-22,0.1926079338543274,chromosome-specific,0.07086948690901165,1.5016385868292717e-08,9.195018693941535e-08,False,False,False
OLFM1,chr9,0.019945843,0.13928337,0.07085906555009983,1.508960453380672e-08,0.07373610259678956,3.838944364624668e-09,-0.0028770370466897344,chromosome-specific,0.07085906555009983,1.508960453380672e-08,9.232972841143463e-08,False,False,False
RGN,chrX,0.007999211,0.08793623,0.07084703766473631,1.5174541397281796e-08,0.07084703766473631,1.5174541397281796e-08,0.0,global,0.07084703766473631,1.5174541397281796e-08,9.28148819740701e-08,False,False,False
OASL,chr12,0.14167778,0.40169075,0.07080706791604383,1.5460142314416453e-08,-0.07335847921232322,4.60818983004088e-09,0.14416554712836704,chromosome-specific,0.07080706791604383,1.5460142314416453e-08,9.452657698565268e-08,False,False,False
HS3ST3B1,chr17,0.029521573,0.20331335,0.07080116495089779,1.550276144558504e-08,0.053770677354335716,1.761558556324965e-05,0.017030487596562074,chromosome-specific,0.07080116495089779,1.550276144558504e-08,9.475190939315364e-08,False,False,False
HNRNPF,chr10,0.63468933,0.7066068,0.07079517485081924,1.554612630645073e-08,-0.026546445752927188,0.034144832660452346,0.09734162060374643,chromosome-specific,0.07079517485081924,1.554612630645073e-08,9.498163042621477e-08,False,False,False
PTPN1,chr20,0.27921063,0.49731034,0.07078946002357867,1.5587608133690735e-08,-0.10612616815012296,2.0457249786147185e-17,0.17691562817370163,chromosome-specific,0.07078946002357867,1.5587608133690735e-08,9.519968029624943e-08,False,False,False
LILRA6,chr19,0.056680903,0.20164637,0.0707730432943394,1.5707369878576168e-08,-0.28968011783440906,2.396293053100362e-123,0.3604531611287485,chromosome-specific,0.0707730432943394,1.5707369878576168e-08,9.585986778848843e-08,False,False,False
LINC01010,chr6,0.005817343,0.06518961,0.07077012981045001,1.5728717196846633e-08,-0.07792557152119106,4.76392484495286e-10,0.14869570133164106,chromosome-specific,0.07077012981045001,1.5728717196846633e-08,9.595451638091107e-08,False,False,False
THRAP3,chr1,0.41009146,0.6062841,0.07075986639473802,1.580414268203214e-08,-0.012063947652603088,0.33577539104718485,0.08282381404734111,chromosome-specific,0.07075986639473802,1.580414268203214e-08,9.637888125387688e-08,False,False,False
JARID2,chr6,0.1282936,0.36781722,0.07071594974391246,1.6130870381615503e-08,-0.021736624675916392,0.08283976159800596,0.09245257441982885,chromosome-specific,0.07071594974391246,1.6130870381615503e-08,9.829842592578821e-08,False,False,False
CDK12,chr17,0.1851162,0.4363644,0.07070926733650532,1.6181157088459854e-08,0.01591861174790335,0.20403749948402042,0.054790655588601966,chromosome-specific,0.07070926733650532,1.6181157088459854e-08,9.856831606702659e-08,False,False,False
GRHPR,chr9,0.31454113,0.50605404,0.07061209259234347,1.692984941060185e-08,-0.18545959445864427,2.2197284290888113e-50,0.2560716870509877,chromosome-specific,0.07061209259234347,1.692984941060185e-08,1.0301446688753847e-07,False,False,False
LINC01550,chr14,0.04438271,0.2579049,0.07059830729103467,1.7038746976133563e-08,0.10271992278624073,2.0838264481266655e-16,-0.03212161549520606,chromosome-specific,0.07059830729103467,1.7038746976133563e-08,1.0361026200820957e-07,False,False,False
PDCD7,chr15,0.10851511,0.34794712,0.07059684613678631,1.705032920884424e-08,0.022876036809283344,0.06794333009998998,0.047720809327502965,chromosome-specific,0.07059684613678631,1.705032920884424e-08,1.03632455823726e-07,False,False,False
KCTD20,chr6,0.12327853,0.3431337,0.07055677782061467,1.737093721693751e-08,-0.0735552452645776,4.190338193981151e-09,0.14411202308519228,chromosome-specific,0.07055677782061467,1.737093721693751e-08,1.0546411273009529e-07,False,False,False
TMEM138,chr11,0.13279329,0.35794985,0.07053387295925757,1.755683248186437e-08,-0.08382179403264053,2.0922388155486603e-11,0.15435566699189812,chromosome-specific,0.07053387295925757,1.755683248186437e-08,1.0651404276096011e-07,False,False,False
FOXS1,chr20,0.0011537088,0.03620531,0.07053000342752797,1.7588427619351688e-08,0.02808535640873164,0.025012702397024553,0.04244464701879633,chromosome-specific,0.07053000342752797,1.7588427619351688e-08,1.0666634978747048e-07,False,False,False
CASP9,chr1,0.03462631,0.17351206,0.07050951432669601,1.7756645468033072e-08,-0.09118839095492376,3.086344469508983e-13,0.16169790528161976,chromosome-specific,0.07050951432669601,1.7756645468033072e-08,1.0760710481826089e-07,False,False,False
CENPB,chr20,0.073095836,0.24571171,0.07049260567999219,1.7896642811524042e-08,-0.10041759644678498,9.58696288891947e-16,0.17091020212677716,chromosome-specific,0.07049260567999219,1.7896642811524042e-08,1.0841552694706878e-07,False,False,False
IER3IP1,chr18,0.31091094,0.5009306,0.0704651002247077,1.812667018565446e-08,-0.13429426250241505,5.1281686541900864e-27,0.20475936272712275,chromosome-specific,0.0704651002247077,1.812667018565446e-08,1.0976854255756485e-07,False,False,False
NFE2L2,chr2,0.58864886,0.7131299,0.07044489911634769,1.8297437005091606e-08,-0.10279493348589647,1.9815987148681713e-16,0.17323983260224415,chromosome-specific,0.07044489911634769,1.8297437005091606e-08,1.1068030076506461e-07,False,False,False
PNRC2,chr1,0.34615085,0.5612379,0.07044366834576415,1.8307891447751098e-08,-0.008147623968547586,0.5156524956461714,0.07859129231431174,chromosome-specific,0.07044366834576415,1.8307891447751098e-08,1.1070279468130585e-07,False,False,False
PTEN,chr10,0.14910324,0.3639116,0.07043776338977056,1.835813017882369e-08,-0.09957582724686524,1.6607282082356197e-15,0.1700135906366358,chromosome-specific,0.07043776338977056,1.835813017882369e-08,1.1096574824897659e-07,False,False,False
NLRP12,chr19,0.0073162345,0.07274445,0.07042324910289247,1.8482185608098786e-08,-0.11471436166950982,4.2038757910996594e-20,0.1851376107724023,chromosome-specific,0.07042324910289247,1.8482185608098786e-08,1.1163348786075103e-07,False,False,False
NUP214,chr9,0.20633073,0.42128596,0.07042095607924112,1.850185866206666e-08,-0.3490963979598507,6.411276821796686e-182,0.41951735403909185,chromosome-specific,0.07042095607924112,1.850185866206666e-08,1.1171125904153768e-07,False,False,False
PRKCSH,chr19,0.30098194,0.5085944,0.07038852841197715,1.8782258683320965e-08,-0.0966206054579192,1.1022337143401548e-14,0.16700913386989635,chromosome-specific,0.07038852841197715,1.8782258683320965e-08,1.1336262264428206e-07,False,False,False
SEMA6A,chr5,0.005748871,0.09008572,0.07036250001499846,1.9010304960929392e-08,0.020618088940541755,0.09993471676039108,0.0497444110744567,chromosome-specific,0.07036250001499846,1.9010304960929392e-08,1.1469690236155453e-07,False,False,False
NOTCH2,chr1,0.10868107,0.31604928,0.07035986018232035,1.90335832612527e-08,-0.10272120865353582,2.082030983678911e-16,0.17308106883585617,chromosome-specific,0.07035986018232035,1.90335832612527e-08,1.1479520766924335e-07,False,False,False
SFRP5,chr10,0.0048469836,0.060958885,0.07033857095496673,1.9222327819596845e-08,0.04731620116012278,0.0001586043711231957,0.023022369794843955,chromosome-specific,0.07033857095496673,1.9222327819596845e-08,1.1589103364456132e-07,False,False,False
UBE2W,chr8,0.16253252,0.36835238,0.07033548310176288,1.9249854324098625e-08,-0.19134128738085598,1.4337111742332687e-53,0.26167677048261884,chromosome-specific,0.07033548310176288,1.9249854324098625e-08,1.1601443190926325e-07,False,False,False
P2RY6,chr11,0.022112234,0.13755372,0.07032411803919582,1.9351497544489106e-08,-0.1072486347235837,9.364849316169071e-18,0.1775727527627795,chromosome-specific,0.07032411803919582,1.9351497544489106e-08,1.1654153981080191e-07,False,False,False
TBCD,chr17,0.12382036,0.3925987,0.07030815519229278,1.9495141161805907e-08,0.1179247489948902,3.675629533291554e-21,-0.04761659380259742,chromosome-specific,0.07030815519229278,1.9495141161805907e-08,1.1736360622501101e-07,False,False,False
NDUFAF4,chr6,0.118277006,0.3330096,0.07030632498484443,1.951167649203491e-08,-0.09547701368404153,2.258332999891645e-14,0.16578333866888595,chromosome-specific,0.07030632498484443,1.951167649203491e-08,1.174201402953474e-07,False,False,False
SAYSD1,chr6,0.08680926,0.27515462,0.07029897124781936,1.957825246744102e-08,-0.12974218746638871,2.603974793622938e-25,0.20004115871420808,chromosome-specific,0.07029897124781936,1.957825246744102e-08,1.1777669543358391e-07,False,False,False
UQCR11,chr19,1.3191217,0.8188788,0.07029819889880459,1.958525759780863e-08,-0.25009812861868597,2.0562390470850328e-91,0.3203963275174906,chromosome-specific,0.07029819889880459,1.958525759780863e-08,1.1777669543358391e-07,False,False,False
DTNBP1,chr6,0.16087388,0.39618117,0.07025586375212561,1.9972977380848402e-08,-0.07172160144782942,1.0065484517024039e-08,0.14197746519995502,chromosome-specific,0.07025586375212561,1.9972977380848402e-08,1.200204326340927e-07,False,False,False
ENC1,chr5,0.05821921,0.26845285,0.07023466827086158,2.016988139513456e-08,0.0677698219125526,6.191626098099517e-08,0.0024648463583089864,chromosome-specific,0.07023466827086158,2.016988139513456e-08,1.2115935699160691e-07,False,False,False
NIPSNAP3A,chr9,0.10443246,0.30284122,0.0701941901680112,2.0551167407876384e-08,-0.15033212200464113,1.6620195632905784e-33,0.22052631217265234,chromosome-specific,0.0701941901680112,2.0551167407876384e-08,1.233595457810257e-07,False,False,False
OLR1,chr12,0.43144825,0.72517335,0.07015783638008308,2.0899560244239628e-08,-0.6196041733420852,0.0,0.6897620097221683,chromosome-specific,0.07015783638008308,2.0899560244239628e-08,1.2540499182697272e-07,False,False,False
NPIPB6,chr16,0.000573082,0.02801758,0.07011631089754125,2.1304530825500424e-08,0.003714642722424385,0.7669472366538934,0.06640166817511686,chromosome-specific,0.07011631089754125,2.1304530825500424e-08,1.277416870182778e-07,False,False,False
NFIL3,chr9,0.09410469,0.30121452,0.07008253632800714,2.1639518660707347e-08,-0.13263511850486503,2.18064384013136e-26,0.20271765483287219,chromosome-specific,0.07008253632800714,2.1639518660707347e-08,1.2970295010529732e-07,False,False,False
ALDH16A1,chr19,0.11134532,0.30734694,0.0700548602352306,2.1917825321148765e-08,-0.1468422509689984,4.974085888294463e-32,0.216897111204229,chromosome-specific,0.0700548602352306,2.1917825321148765e-08,1.3127531310243438e-07,False,False,False
COG3,chr13,0.05559923,0.24722995,0.07004658578452948,2.2001704340379335e-08,0.03289656928600247,0.008656422408142028,0.037150016498527005,chromosome-specific,0.07004658578452948,2.2001704340379335e-08,1.3168172280922592e-07,False,False,False
FBLN7,chr2,0.021060314,0.17072548,0.07000249147698714,2.2453973395448662e-08,0.03619611042824439,0.003866902534860827,0.033806381048742756,chromosome-specific,0.07000249147698714,2.2453973395448662e-08,1.3424192533801338e-07,False,False,False
TMC5,chr16,0.05529052,0.25316665,0.06998151064283176,2.267232610898403e-08,0.11726916895573813,6.0790185121252354e-21,-0.04728765831290638,chromosome-specific,0.06998151064283176,2.267232610898403e-08,1.3549806530951003e-07,False,False,False
PRKACB,chr1,0.21999364,0.47350574,0.0698989976141049,2.3551220137857277e-08,-0.02783930024463343,0.02631281156781931,0.09773829785873833,chromosome-specific,0.0698989976141049,2.3551220137857277e-08,1.4054622475151935e-07,False,False,False
DAB2IP,chr9,0.0088272635,0.09144857,0.06989477809103556,2.359704224135019e-08,0.062320504988399444,6.456984033609064e-07,0.007574273102636114,chromosome-specific,0.06989477809103556,2.359704224135019e-08,1.4076856233633045e-07,False,False,False
MRS2,chr6,0.071373716,0.24115175,0.06989222047814253,2.3624858854199494e-08,-0.1158220897111919,1.8272605542352073e-20,0.18571431018933443,chromosome-specific,0.06989222047814253,2.3624858854199494e-08,1.4088336548213666e-07,False,False,False
POLR2C,chr16,0.19527511,0.451042,0.06986887230971574,2.388026912605781e-08,0.09127491946471074,2.9311530655904797e-13,-0.021406047154995,chromosome-specific,0.06986887230971574,2.388026912605781e-08,1.4235481432236493e-07,False,False,False
HMGXB4,chr22,0.16466999,0.40386394,0.06985485879806261,2.4034850271883314e-08,-0.0006587676179931657,0.958083144412778,0.07051362641605577,chromosome-specific,0.06985485879806261,2.4034850271883314e-08,1.4322435250848523e-07,False,False,False
GRINA,chr8,0.5174649,0.66716725,0.06985215437172881,2.406479400000457e-08,-0.6287771570553787,0.0,0.6986293114271076,chromosome-specific,0.06985215437172881,2.406479400000457e-08,1.4335081166729798e-07,False,False,False
IGLVI-70,chr22,0.0028322265,0.07546419,0.06985045548253577,2.4083622810854593e-08,0.0389176864388653,0.0018951577578284284,0.03093276904367047,chromosome-specific,0.06985045548253577,2.4083622810854593e-08,1.4341099307840406e-07,False,False,False
SYS1,chr20,0.23243538,0.43968347,0.06982473273286938,2.4370461174787102e-08,-0.20482807432393918,2.7483212482254025e-61,0.27465280705680856,chromosome-specific,0.06982473273286938,2.4370461174787102e-08,1.450139498217328e-07,False,False,False
IBTK,chr6,0.14313763,0.3608072,0.06978290006928009,2.484403676367633e-08,-0.08088308418186968,1.0212284363710202e-10,0.15066598425114977,chromosome-specific,0.06978290006928009,2.484403676367633e-08,1.4772494363640392e-07,False,False,False
DHDDS,chr1,0.06752356,0.24525653,0.06976398451827026,2.506109452592902e-08,-0.0853157752415882,9.150009703183012e-12,0.15507975975985847,chromosome-specific,0.06976398451827026,2.506109452592902e-08,1.4896169567220377e-07,False,False,False
CD300A,chr17,0.17117712,0.4265541,0.06974144251460528,2.5322169788546786e-08,-0.10399403775880184,8.823505910388557e-17,0.17373548027340713,chromosome-specific,0.06974144251460528,2.5322169788546786e-08,1.504047200848451e-07,False,False,False
NUF2,chr1,0.013847275,0.13298158,0.06973393023836721,2.5409759693147558e-08,-0.0001740071975670672,0.9889233205268501,0.06990793743593428,chromosome-specific,0.06973393023836721,2.5409759693147558e-08,1.5087044817806362e-07,False,False,False
SPATA6,chr1,0.023317778,0.13069381,0.06972938664033157,2.5462878677366397e-08,-0.09122582963151767,3.0182311570487877e-13,0.16095521627184922,chromosome-specific,0.06972938664033157,2.5462878677366397e-08,1.5113124270946795e-07,False,False,False
DENND6B,chr22,0.045564696,0.22176099,0.06967563996951225,2.6099461239870164e-08,-0.012156546542504683,0.33207901034082005,0.08183218651201693,chromosome-specific,0.06967563996951225,2.6099461239870164e-08,1.5474193559785936e-07,False,False,False
PLA2G4A,chr1,0.014799564,0.10458618,0.06966076671392746,2.627833237846929e-08,-0.10239765224979462,2.5854619656913573e-16,0.1720584189637221,chromosome-specific,0.06966076671392746,2.627833237846929e-08,1.5569011991353382e-07,False,False,False
EIF2B3,chr1,0.0687833,0.24198528,0.06965840108910532,2.6306891644040595e-08,-0.10572523365903241,2.698956726179936e-17,0.17538363474813773,chromosome-specific,0.06965840108910532,2.6306891644040595e-08,1.5580315825939e-07,False,False,False
RGS14,chr5,0.09462321,0.35833248,0.06961703681641626,2.681116028932969e-08,0.11683332863415016,8.480445245884831e-21,-0.0472162918177339,chromosome-specific,0.06961703681641626,2.681116028932969e-08,1.5873249976769934e-07,False,False,False
CD1D,chr1,0.021682967,0.14163908,0.06957382615891675,2.7347949933115534e-08,-0.10221114684653414,2.9283123663313e-16,0.17178497300545087,chromosome-specific,0.06957382615891675,2.7347949933115534e-08,1.6185219919004457e-07,False,False,False
FEN1,chr11,0.039135955,0.20229822,0.06956562016122726,2.7451061307476287e-08,-0.031037621706179297,0.013252720629892105,0.10060324186740656,chromosome-specific,0.06956562016122726,2.7451061307476287e-08,1.6234551730420035e-07,False,False,False
DMXL2,chr15,0.15954728,0.35944605,0.06956407305278924,2.7470543503419578e-08,-0.3526468029712465,7.497180348810778e-186,0.42221087602403573,chromosome-specific,0.06956407305278924,2.7470543503419578e-08,1.6240229585564776e-07,False,False,False
MRPS33,chr7,0.27451116,0.47989863,0.06955393280156422,2.7598568618882438e-08,-0.1058434643086868,2.4874466099774458e-17,0.175397397110251,chromosome-specific,0.06955393280156422,2.7598568618882438e-08,1.631004945168403e-07,False,False,False
IRF7,chr11,0.15426984,0.41436645,0.06951822510877996,2.8054018032722504e-08,-0.11153055639636893,4.40799554767884e-19,0.1810487815051489,chromosome-specific,0.06951822510877996,2.8054018032722504e-08,1.6573248970804973e-07,False,False,False
PDE5A,chr4,0.006006517,0.09560642,0.06948484262067334,2.8486398645836373e-08,0.07580422644627444,1.3895415022539359e-09,-0.006319383825601099,chromosome-specific,0.06948484262067334,2.8486398645836373e-08,1.6816593453459799e-07,False,False,False
AZIN1,chr8,0.22559088,0.4468524,0.06948339383685952,2.850530938321954e-08,-0.1271794249373784,2.2366738882368565e-24,0.1966628187742379,chromosome-specific,0.06948339383685952,2.850530938321954e-08,1.682171489095918e-07,False,False,False
